transaction_id,card_id,timestamp,amount,merchant,transaction_type,location,is_fraud
9262,4026005627654107370,2025-01-12 08:42:42,3222.71,Amazon,atm,Baku,0
9263,3532370131029942,2025-01-10 09:36:58,3540.54,AliExpress,pos,Sheki,0
9264,2715003320026632,2025-01-20 02:19:01,2639.33,Walmart,pos,Ganja,0
9265,4439060671869094,2025-02-13 08:40:06,3883.91,AliExpress,pos,Sheki,0
9266,4727200762996452,2025-04-10 11:05:41,1864.0,McDonalds,pos,Ganja,0
9267,4850454405634,2025-03-06 15:23:22,3227.56,McDonalds,online,Sheki,1
9268,4196100776626,2025-06-04 04:02:36,2406.47,Amazon,online,Sumqayit,0
9269,346106184308334,2025-03-20 19:59:29,1772.87,AliExpress,atm,Sumqayit,0
9270,4952835921835087,2025-04-02 21:24:44,2175.89,Uber,atm,Shirvan,0
9271,4885765328695,2025-01-09 01:54:58,1176.16,Walmart,pos,Sheki,0
9272,180054541309182,2025-01-29 19:44:36,2855.71,Walmart,atm,Sumqayit,0
9273,4544673156876,2025-03-25 03:56:06,477.62,Amazon,online,Sumqayit,0
9274,3544309149481956,2025-04-19 01:10:20,2126.93,Starbucks,atm,Shirvan,0
9275,213189759815446,2025-01-22 06:49:59,329.65,Amazon,online,Sheki,0
9276,6513388034074712,2025-05-30 08:10:16,441.19,Walmart,atm,Ganja,0
9277,3506114676904438,2025-01-22 03:14:54,4770.76,Walmart,online,Sumqayit,1
9278,30580713192602,2025-01-06 11:26:08,4606.84,AliExpress,pos,Baku,0
9279,349422880465279,2025-03-18 20:25:22,3616.61,Starbucks,online,Ganja,0
9280,30187788449477,2025-01-21 20:20:18,2780.09,McDonalds,online,Sumqayit,0
9281,4030133291448004,2025-01-23 13:26:50,4268.79,Walmart,atm,Shirvan,1
9282,4977583310268764,2025-06-06 08:57:16,3034.13,McDonalds,pos,Sheki,0
9283,4424948199295855855,2025-01-18 11:56:49,2371.11,Starbucks,online,Ganja,0
9284,180007674409435,2025-05-30 19:33:27,50.35,McDonalds,online,Ganja,0
9285,4116304830880265,2025-03-24 14:23:10,2405.09,Starbucks,atm,Baku,0
9286,180075403353539,2025-05-22 23:48:39,1009.36,McDonalds,online,Sumqayit,0
9287,4850068264865635,2025-03-15 08:03:51,35.32,Walmart,atm,Shirvan,0
9288,2371162024204930,2025-04-24 06:40:06,1134.78,Amazon,online,Ganja,0
9289,378789874338058,2025-02-19 19:10:24,1051.63,Uber,atm,Sumqayit,0
9290,503808339934,2025-05-21 09:34:54,4632.07,Amazon,online,Shirvan,0
9291,4172470121235146,2025-04-14 20:54:11,458.27,Starbucks,pos,Ganja,1
9292,4230407431144873,2025-03-12 09:35:48,3367.29,Starbucks,atm,Baku,0
9293,4290098834331388791,2025-04-26 17:44:17,3064.95,Starbucks,pos,Ganja,0
9294,30076382312423,2025-04-19 04:57:29,4322.19,Uber,atm,Baku,0
9295,3508034033131947,2025-05-06 13:29:07,3877.8,McDonalds,atm,Ganja,0
9296,676250343750,2025-02-24 14:36:06,4582.23,Walmart,atm,Sumqayit,0
9297,213129401222278,2025-04-22 12:56:47,3880.34,McDonalds,online,Shirvan,0
9298,6011422210769261,2025-04-16 18:02:59,272.37,Amazon,pos,Sheki,0
9299,4238660820285,2025-04-13 08:56:40,725.23,McDonalds,atm,Ganja,0
9300,4086221742389245452,2025-06-03 14:19:06,1080.19,McDonalds,atm,Baku,0
9301,4695180594577,2025-04-25 09:17:13,4105.81,McDonalds,pos,Shirvan,0
9302,576744134924,2025-04-01 05:44:31,2812.28,Walmart,pos,Baku,0
9303,4380562870610,2025-01-12 14:20:55,4576.94,Starbucks,atm,Sheki,0
9304,374801650771461,2025-02-11 10:31:38,2742.98,Uber,online,Baku,0
9305,6573135622679049,2025-01-13 05:01:41,1030.29,Amazon,pos,Baku,0
9306,30099738554498,2025-03-22 12:43:13,281.78,Amazon,pos,Baku,0
9307,2290479574822772,2025-02-15 05:10:46,4844.9,AliExpress,atm,Ganja,0
9308,213179379753069,2025-03-02 03:45:08,2463.94,Walmart,online,Baku,0
9309,5241861875552625,2025-04-21 17:13:34,4368.66,Amazon,online,Baku,1
9310,38132169019590,2025-03-10 19:17:01,3059.26,Amazon,online,Ganja,0
9311,3598648698918115,2025-01-05 16:08:19,329.46,Walmart,pos,Ganja,0
9312,342632577425413,2025-01-19 12:23:48,2712.23,Amazon,pos,Ganja,0
9313,3535477756717607,2025-06-10 23:40:15,222.36,Walmart,pos,Baku,0
9314,180054661035062,2025-01-15 17:31:25,4166.73,McDonalds,atm,Shirvan,0
9315,345172523392224,2025-03-17 01:11:04,1125.44,AliExpress,atm,Sumqayit,0
9316,2255940599955288,2025-03-29 08:21:10,3719.9,Starbucks,online,Ganja,1
9317,6011073172592116,2025-02-10 16:17:03,2726.94,Starbucks,online,Baku,0
9318,4228756354952175149,2025-05-13 01:33:35,2204.38,Walmart,online,Shirvan,0
9319,213101770763885,2025-05-01 00:22:49,4353.89,Uber,pos,Shirvan,0
9320,370852951403639,2025-05-02 03:35:33,4851.58,Uber,pos,Baku,0
9321,4055765571794175,2025-04-16 17:49:52,2403.52,Amazon,online,Sumqayit,0
9322,4106405424810444,2025-04-25 16:13:45,158.36,Amazon,online,Sheki,0
9323,3539887866375961,2025-06-10 02:39:19,649.38,Amazon,online,Sumqayit,0
9324,6011853283910335,2025-04-03 11:30:31,4764.14,Walmart,atm,Sheki,0
9325,4422774129583714,2025-05-06 09:59:25,4780.74,AliExpress,online,Sumqayit,0
9326,3588626731243354,2025-05-21 08:22:08,252.6,Starbucks,online,Sheki,0
9327,586534840499,2025-01-07 08:54:18,2556.79,AliExpress,pos,Sheki,0
9328,379315846884968,2025-01-16 06:00:18,4988.93,Starbucks,pos,Shirvan,0
9329,060427248749,2025-06-11 04:41:02,343.45,Walmart,online,Sumqayit,0
9330,30408110564902,2025-03-01 03:40:23,2317.33,Uber,pos,Sheki,0
9331,4756552175505294,2025-03-24 02:10:32,2212.06,AliExpress,online,Ganja,0
9332,3522966697244841,2025-02-27 10:43:16,1855.47,Walmart,pos,Sumqayit,0
9333,4865404535306259564,2025-01-25 01:00:14,4784.65,Uber,pos,Ganja,0
9334,4954657055277862,2025-02-24 22:37:45,4733.0,Uber,pos,Shirvan,0
9335,377535522241298,2025-02-01 09:41:18,4140.85,AliExpress,online,Baku,0
9336,38942842094053,2025-05-07 00:38:50,3374.72,Amazon,online,Sheki,1
9337,4655095673924,2025-05-04 11:53:15,4289.06,Walmart,atm,Sheki,0
9338,6011054588136342,2025-05-15 04:22:58,3082.7,Starbucks,online,Ganja,1
9339,4206914836118,2025-04-28 09:18:56,3664.71,Uber,online,Sumqayit,0
9340,180054020395561,2025-04-22 05:34:54,4080.09,AliExpress,pos,Ganja,0
9341,6562842529907984,2025-04-01 23:01:53,4281.69,McDonalds,atm,Sumqayit,0
9342,2720547442206582,2025-01-13 05:04:17,2969.85,Uber,pos,Baku,0
9343,4620723431731,2025-06-14 07:36:16,3485.33,AliExpress,atm,Shirvan,0
9344,5532623132925640,2025-05-23 02:59:33,4346.92,Starbucks,online,Shirvan,0
9345,4475830986196,2025-02-13 02:18:21,2012.42,Amazon,online,Sumqayit,0
9346,180041463624342,2025-04-13 11:35:57,123.17,Starbucks,atm,Shirvan,0
9347,6011549677196826,2025-06-06 12:38:56,607.65,Starbucks,atm,Sheki,0
9348,4200795747600232,2025-02-03 17:32:17,4107.99,Amazon,atm,Shirvan,0
9349,372207883969371,2025-03-02 10:19:15,3312.23,Walmart,pos,Ganja,0
9350,3563828934518660,2025-03-30 01:58:20,2160.17,AliExpress,pos,Sheki,0
9351,38819557211686,2025-04-15 18:24:52,2284.55,Amazon,atm,Sheki,0
9352,4753556140652605,2025-03-22 12:34:56,3571.05,Starbucks,atm,Sheki,0
9353,38260635796861,2025-01-19 13:55:40,1082.27,AliExpress,online,Baku,0
9354,3521290512555088,2025-01-14 17:19:12,395.08,Uber,pos,Sumqayit,0
9355,4585766948331,2025-04-08 05:40:23,3993.09,AliExpress,online,Shirvan,1
9356,4302151741684250,2025-05-14 16:31:12,391.24,AliExpress,atm,Shirvan,0
9357,4681750602990,2025-05-02 01:11:14,2109.18,Uber,atm,Shirvan,1
9358,4775743629516733,2025-02-26 02:59:13,1970.16,Amazon,atm,Baku,0
9359,6524547079102665,2025-01-11 16:46:15,1061.56,Uber,pos,Sumqayit,0
9360,343939802853502,2025-04-20 03:13:50,4532.91,Uber,atm,Shirvan,0
9361,4209868443978888,2025-01-21 21:45:20,2909.29,Amazon,online,Sheki,0
9362,4355713141251885,2025-02-19 17:23:21,1539.68,Amazon,pos,Sheki,0
9363,213108934643168,2025-01-12 23:16:08,3750.47,Uber,atm,Ganja,0
9364,2293105389771691,2025-03-11 06:36:12,3791.89,McDonalds,online,Sumqayit,1
9365,4915195940440153,2025-03-26 15:39:39,4046.13,AliExpress,atm,Baku,0
9366,2259042891219012,2025-04-12 09:40:04,1208.94,AliExpress,online,Sheki,0
9367,4544147918679253,2025-01-22 19:10:55,4645.64,Walmart,atm,Sheki,0
9368,4257551090152426,2025-02-22 19:56:10,2441.14,AliExpress,pos,Ganja,0
9369,5525398919454481,2025-03-16 16:50:49,591.1,McDonalds,online,Sumqayit,0
9370,345816160759497,2025-02-12 13:47:41,1783.78,Amazon,atm,Baku,0
9371,2231421082778692,2025-04-19 14:58:48,2326.07,Uber,atm,Ganja,0
9372,2267611804476339,2025-02-26 04:11:09,3130.41,Uber,atm,Shirvan,0
9373,180084330864162,2025-01-21 20:08:46,2520.79,AliExpress,pos,Sumqayit,0
9374,060413385273,2025-04-13 10:03:58,3465.93,Uber,atm,Sheki,0
9375,180065146752998,2025-06-05 20:46:03,51.16,McDonalds,online,Ganja,0
9376,5434252358248112,2025-02-05 12:07:25,3290.78,Starbucks,atm,Shirvan,0
9377,3507483365308501,2025-06-11 13:25:25,2963.69,Amazon,atm,Ganja,0
9378,4643391440083417475,2025-01-13 04:51:14,3101.74,AliExpress,atm,Baku,0
9379,4623638452287739,2025-01-06 19:14:23,4653.15,McDonalds,online,Sheki,0
9380,3598985947815258,2025-03-05 07:25:38,741.69,McDonalds,atm,Ganja,0
9381,3543730219056421,2025-04-09 09:19:41,1522.96,Uber,atm,Sumqayit,0
9382,343187931631817,2025-03-14 18:40:46,4776.18,AliExpress,online,Ganja,0
9383,4256581539271,2025-02-09 03:36:52,4554.1,Starbucks,pos,Ganja,0
9384,213131059485728,2025-04-24 16:55:53,3220.12,Walmart,pos,Sheki,0
9385,4448746537114754267,2025-03-23 08:08:56,4947.33,Starbucks,atm,Ganja,0
9386,348066560800445,2025-04-05 17:52:46,976.06,Amazon,pos,Baku,0
9387,4869252175876,2025-06-07 12:47:05,2975.14,Amazon,pos,Ganja,0
9388,4329246857881440,2025-06-11 14:44:15,4204.65,Starbucks,pos,Sheki,0
9389,6501092622234993,2025-01-25 18:10:11,2505.1,Uber,online,Ganja,0
9390,341575355887976,2025-06-02 21:57:49,1685.39,Starbucks,pos,Sheki,0
9391,30569638153971,2025-05-24 22:13:21,3706.47,Amazon,atm,Sheki,0
9392,4066162514577480289,2025-06-13 13:19:33,2570.65,AliExpress,online,Sheki,0
9393,4288634755715234183,2025-03-18 15:42:18,1564.95,McDonalds,atm,Ganja,0
9394,180028492243392,2025-01-29 04:27:37,1751.6,McDonalds,online,Baku,0
9395,6557271411458319,2025-06-11 13:15:18,2525.92,Uber,online,Sumqayit,0
9396,4666071991028406,2025-03-13 08:17:18,4558.7,Starbucks,atm,Sumqayit,0
9397,30435945354597,2025-01-07 05:43:37,1527.36,Amazon,pos,Baku,0
9398,4600148276774372,2025-03-26 09:25:25,1860.19,Amazon,atm,Sumqayit,0
9399,346027530167465,2025-05-01 08:02:18,2948.37,AliExpress,online,Shirvan,0
9400,3593630362448533,2025-02-27 10:54:11,4053.24,McDonalds,atm,Sheki,0
9401,4070429675057242,2025-03-13 01:15:04,4758.51,Walmart,online,Baku,0
9402,30203838087538,2025-05-07 02:11:28,4216.63,McDonalds,pos,Sumqayit,0
9403,4642352441096,2025-01-26 07:21:26,1490.75,Starbucks,online,Sumqayit,0
9404,30349594389400,2025-01-31 17:53:35,1884.81,Uber,atm,Sheki,0
9405,3505908818688986,2025-05-10 09:58:53,2675.06,Amazon,pos,Baku,0
9406,630424311219,2025-01-07 06:31:15,1045.78,Uber,atm,Sheki,0
9407,3511385181971269,2025-02-28 07:51:05,4676.7,Amazon,pos,Shirvan,0
9408,568608063489,2025-04-18 12:17:14,3497.85,Starbucks,pos,Sumqayit,0
9409,4668218474554592,2025-01-31 05:52:28,2812.61,Amazon,atm,Shirvan,0
9410,6511956959021876,2025-04-23 09:44:51,3657.49,Uber,online,Ganja,0
9411,630405966130,2025-04-17 17:44:00,1904.52,Uber,atm,Shirvan,0
9412,4667649662356631636,2025-05-24 23:26:37,2120.45,Amazon,atm,Ganja,0
9413,3514190551592860,2025-05-09 09:43:28,2150.93,Starbucks,pos,Ganja,0
9414,3527935106593903,2025-04-27 21:22:40,4403.87,Amazon,pos,Shirvan,0
9415,4507160439187297,2025-02-10 22:35:12,1536.87,AliExpress,pos,Ganja,0
9416,6011752809498082,2025-01-26 07:45:25,326.46,Starbucks,pos,Ganja,0
9417,3579620910657345,2025-03-25 00:05:53,3883.65,Uber,atm,Sumqayit,0
9418,3559925667221854,2025-05-04 00:58:38,1694.52,McDonalds,online,Baku,0
9419,213144944369916,2025-01-03 10:39:20,1476.45,Uber,atm,Ganja,0
9420,3534656645919497,2025-03-26 14:42:55,1578.36,Uber,atm,Shirvan,1
9421,2296044967761344,2025-01-15 21:08:00,2733.05,Walmart,pos,Shirvan,0
9422,630463235162,2025-04-21 11:19:41,3003.83,Starbucks,online,Baku,0
9423,5142361874689973,2025-05-17 03:54:55,3682.08,Uber,atm,Ganja,0
9424,2477253470073060,2025-05-19 15:39:24,35.64,Walmart,online,Sheki,0
9425,4746257925044,2025-04-24 15:48:17,3865.42,Starbucks,pos,Ganja,0
9426,373661776892109,2025-05-26 13:21:25,4635.46,Uber,pos,Sumqayit,0
9427,4002263554370944,2025-03-20 10:08:16,4385.28,AliExpress,pos,Shirvan,0
9428,4143703981833378,2025-05-12 22:50:13,341.0,Starbucks,atm,Shirvan,0
9429,3596844303337948,2025-05-08 03:52:53,1572.23,Uber,atm,Sheki,0
9430,4313895688625455,2025-03-28 09:05:11,1089.77,Starbucks,online,Baku,0
9431,3581640932996782,2025-04-23 07:28:06,73.44,AliExpress,atm,Sheki,0
9432,2269434148234464,2025-06-14 09:49:06,1367.25,Walmart,pos,Shirvan,0
9433,3535861777024780,2025-05-25 18:19:16,3208.47,Starbucks,pos,Shirvan,0
9434,4924465827563,2025-03-24 11:45:00,963.67,Starbucks,pos,Sheki,0
9435,5443325458036816,2025-05-19 17:55:10,2918.51,Starbucks,online,Baku,0
9436,5585285578252610,2025-01-24 14:10:57,4210.39,McDonalds,pos,Shirvan,0
9437,4141980115597879,2025-01-01 14:37:56,4754.4,Uber,atm,Ganja,0
9438,3576508169199650,2025-02-15 16:56:05,2580.77,Starbucks,atm,Sumqayit,0
9439,4825382657315641,2025-02-23 19:06:37,2660.4,Uber,atm,Ganja,0
9440,30064357267335,2025-05-01 07:43:46,1193.95,Uber,atm,Sumqayit,0
9441,4097140573917234,2025-02-12 14:10:24,1858.94,Amazon,online,Baku,0
9442,4033289829790204763,2025-05-12 15:08:35,1971.43,Uber,pos,Shirvan,0
9443,4398359756362,2025-01-22 14:21:45,601.27,Starbucks,atm,Sumqayit,0
9444,4883569901432565,2025-01-24 19:58:59,3773.9,Walmart,pos,Sumqayit,0
9445,6011150033100543,2025-04-05 10:59:50,2577.9,AliExpress,atm,Baku,0
9446,3574274816934336,2025-02-13 10:01:20,4165.71,Walmart,online,Sheki,1
9447,6011152195296895,2025-01-25 10:55:26,3643.42,Starbucks,pos,Ganja,0
9448,3571628532278349,2025-02-19 03:57:03,3536.18,Walmart,pos,Sheki,0
9449,180084680245491,2025-02-12 06:56:37,4775.57,AliExpress,pos,Ganja,0
9450,4031783169074123,2025-05-22 23:04:36,2664.12,Amazon,pos,Shirvan,0
9451,3589202219689788,2025-02-09 22:54:33,3995.72,Walmart,atm,Shirvan,0
9452,3537824603844431,2025-04-10 01:44:40,3537.15,AliExpress,atm,Baku,0
9453,4164060984657510006,2025-05-28 00:50:17,1297.49,Amazon,pos,Baku,0
9454,30221497935235,2025-05-31 19:46:05,4404.72,Uber,online,Shirvan,0
9455,569266857113,2025-03-27 15:48:13,733.27,Uber,pos,Baku,0
9456,180025531575545,2025-02-28 23:49:11,3668.93,McDonalds,online,Sheki,0
9457,4096732999952,2025-02-07 14:01:23,2458.41,AliExpress,online,Ganja,0
9458,3541605935114005,2025-03-04 06:48:23,1103.35,Walmart,atm,Sheki,0
9459,5517847471921402,2025-04-12 07:20:40,1246.97,McDonalds,pos,Shirvan,0
9460,4973672407990,2025-05-12 06:36:53,4127.53,Amazon,online,Ganja,0
9461,30325653075478,2025-01-25 15:50:38,3812.3,Starbucks,atm,Sumqayit,0
9462,4782429791916725837,2025-05-31 07:54:26,3720.29,Starbucks,atm,Shirvan,1
9463,6590432306557552,2025-02-16 21:21:25,824.78,AliExpress,pos,Shirvan,0
9464,30539237056149,2025-02-04 20:04:46,2800.27,Walmart,online,Shirvan,0
9465,4736121774421,2025-03-07 09:16:26,3193.41,Walmart,pos,Sumqayit,0
9466,3542104272289793,2025-01-11 04:35:03,3158.91,Amazon,online,Shirvan,0
9467,6011988410582134,2025-02-26 00:11:37,3659.68,Uber,atm,Shirvan,0
9468,213154412203463,2025-02-13 11:37:41,3153.59,Amazon,pos,Ganja,0
9469,30063357570649,2025-03-24 00:48:10,2799.32,Walmart,pos,Baku,0
9470,4344675825937,2025-04-24 10:53:32,2094.74,Uber,online,Sumqayit,0
9471,5362850130032336,2025-02-07 10:58:21,3569.26,Starbucks,atm,Ganja,0
9472,2720373749269557,2025-05-15 01:46:05,320.73,Amazon,atm,Sumqayit,0
9473,2237105222093971,2025-05-22 22:03:50,2299.17,Starbucks,atm,Baku,0
9474,4284576303321,2025-03-10 00:32:03,4842.72,Walmart,online,Shirvan,0
9475,4236388446410851,2025-02-05 09:27:56,2582.37,Amazon,online,Ganja,0
9476,6011215609900202,2025-03-22 10:05:10,4986.44,Amazon,pos,Sheki,0
9477,4521013299760970,2025-03-10 16:58:15,3764.73,Amazon,online,Sumqayit,1
9478,4695361815611403,2025-03-07 03:02:32,2558.72,Walmart,pos,Sheki,0
9479,213183339619543,2025-04-16 03:18:34,600.44,AliExpress,pos,Sumqayit,0
9480,2295626127445759,2025-05-30 05:30:06,4303.23,Walmart,atm,Shirvan,0
9481,5343449721589160,2025-04-28 04:49:28,1848.59,Starbucks,pos,Shirvan,0
9482,4172704944963408837,2025-03-08 16:24:08,862.66,McDonalds,atm,Sheki,0
9483,675939900485,2025-02-23 04:40:46,688.03,AliExpress,pos,Ganja,0
9484,4910537487728257210,2025-05-31 02:37:54,3662.8,Starbucks,online,Sumqayit,0
9485,4380668672858464861,2025-06-07 04:14:31,930.14,AliExpress,pos,Sumqayit,0
9486,371661871955076,2025-04-09 10:08:17,2999.3,McDonalds,pos,Ganja,0
9487,4429309792734,2025-04-28 04:41:49,2277.09,McDonalds,online,Baku,0
9488,4197182822217315768,2025-04-05 19:50:05,2905.51,Uber,atm,Shirvan,0
9489,374329395472658,2025-03-19 14:53:04,2369.12,Amazon,atm,Shirvan,0
9490,38396995193479,2025-05-15 12:34:57,2982.57,AliExpress,online,Shirvan,0
9491,4035417806074,2025-05-21 12:15:06,2812.93,McDonalds,online,Sheki,0
9492,4788602901767,2025-06-06 11:09:48,2386.54,Uber,online,Shirvan,0
9493,348753835560496,2025-05-08 11:00:15,2843.1,Amazon,atm,Baku,0
9494,4076543422164863,2025-03-26 07:47:19,670.66,Uber,pos,Sumqayit,0
9495,4781572027535462,2025-03-18 06:55:04,2003.61,Walmart,pos,Sumqayit,0
9496,30508603616349,2025-04-27 21:40:05,2008.27,AliExpress,pos,Ganja,0
9497,4475627207314905,2025-04-18 20:04:46,1341.21,Uber,online,Ganja,0
9498,3587580132311909,2025-01-16 09:23:28,3071.55,Uber,online,Baku,0
9499,5484434070769612,2025-06-08 23:23:53,1891.55,Walmart,atm,Sheki,0
9500,4975148453458,2025-03-19 02:18:09,2571.4,Amazon,pos,Shirvan,0
9501,2266025529337802,2025-05-17 21:45:00,2891.03,Starbucks,pos,Sumqayit,0
9502,374562906252140,2025-06-10 15:17:50,3419.39,Walmart,atm,Sumqayit,1
9503,3503774444281170,2025-05-17 05:20:29,118.72,Amazon,online,Sumqayit,0
9504,6011301772458689,2025-03-30 19:10:24,105.49,AliExpress,pos,Baku,0
9505,4149510472104,2025-03-24 20:19:16,4316.69,AliExpress,atm,Ganja,0
9506,4290088355832,2025-02-05 21:31:48,1286.84,Walmart,atm,Sheki,0
9507,213188935634200,2025-04-28 14:16:18,4043.85,AliExpress,atm,Sheki,0
9508,4011271370321660609,2025-01-08 02:23:43,3251.95,Starbucks,online,Ganja,0
9509,6530444644515963,2025-02-15 16:31:30,4735.45,McDonalds,atm,Sheki,0
9510,3529404541716254,2025-04-08 11:20:54,3912.24,McDonalds,atm,Shirvan,0
9511,3563999612807095,2025-05-04 03:41:04,2685.91,Amazon,atm,Sumqayit,0
9512,4939992328059,2025-05-18 15:46:20,1544.27,Walmart,online,Shirvan,0
9513,370684202122092,2025-04-25 19:52:11,103.9,Uber,atm,Sheki,0
9514,4607478541097931111,2025-02-28 17:42:00,757.85,Uber,atm,Shirvan,0
9515,3515472774138708,2025-03-09 07:22:57,4388.69,Starbucks,atm,Ganja,0
9516,3539420898850726,2025-06-08 23:31:34,682.24,McDonalds,pos,Baku,0
9517,3538683746277860,2025-04-03 08:13:50,504.13,McDonalds,pos,Shirvan,0
9518,342052382579223,2025-01-24 14:47:26,3816.86,Amazon,online,Baku,0
9519,3537016296680988,2025-04-05 01:03:19,2291.28,Amazon,pos,Sumqayit,0
9520,3552506796395384,2025-05-05 05:32:32,835.04,Walmart,pos,Sumqayit,0
9521,3567475163933776,2025-02-12 20:12:19,1025.49,McDonalds,atm,Sheki,0
9522,348922290076948,2025-02-12 13:01:48,4012.91,Amazon,online,Baku,1
9523,6011259314816170,2025-05-30 12:41:22,973.04,Starbucks,pos,Shirvan,0
9524,4948617766097834,2025-06-07 05:38:49,4322.53,Amazon,pos,Sumqayit,0
9525,2710097535570298,2025-01-03 21:13:43,4617.12,Uber,online,Ganja,0
9526,4324332941350,2025-01-14 15:39:18,3444.9,Starbucks,online,Sheki,1
9527,3566581897099544,2025-04-04 09:20:00,2076.03,Starbucks,online,Ganja,0
9528,213196290860781,2025-04-03 01:22:45,4380.55,Uber,online,Ganja,0
9529,502098953966,2025-03-09 15:56:59,4940.75,AliExpress,atm,Shirvan,1
9530,2607400045057176,2025-05-12 16:56:16,4365.97,Uber,atm,Shirvan,0
9531,5215274332819730,2025-02-17 14:49:04,2067.22,AliExpress,pos,Sheki,0
9532,6515530845282814,2025-01-04 12:04:03,3667.9,Starbucks,atm,Sheki,0
9533,180098231599388,2025-01-11 18:45:00,612.51,McDonalds,atm,Shirvan,0
9534,3548362447506012,2025-05-13 17:24:05,4536.76,McDonalds,pos,Sheki,0
9535,5247341904501822,2025-04-24 11:23:57,236.18,Walmart,online,Sheki,0
9536,3557183176322159,2025-02-23 18:57:37,4721.95,Amazon,atm,Sumqayit,0
9537,3527910036232013,2025-05-04 07:33:18,2931.13,McDonalds,pos,Sumqayit,0
9538,6581564467065370,2025-05-21 12:23:52,1583.54,Walmart,pos,Baku,0
9539,4872191261500,2025-04-23 19:39:35,1907.34,Walmart,online,Baku,0
9540,30576281042427,2025-05-30 05:30:22,4240.91,Amazon,online,Baku,1
9541,3522112965782440,2025-01-07 09:04:48,1771.67,Amazon,atm,Shirvan,0
9542,6522800355759779,2025-06-11 07:18:54,385.88,Uber,atm,Sumqayit,0
9543,3576726995155379,2025-04-14 02:29:29,4766.97,Starbucks,online,Ganja,0
9544,3579192690042445,2025-02-12 17:41:30,1615.38,Walmart,online,Shirvan,0
9545,213113752510895,2025-03-17 21:28:40,4960.38,Amazon,pos,Shirvan,0
9546,4406956695603688512,2025-02-26 05:10:59,959.09,Walmart,atm,Sumqayit,0
9547,4683817938623,2025-01-09 16:08:25,240.62,Walmart,pos,Ganja,0
9548,4721848592587,2025-04-19 20:43:07,841.47,McDonalds,pos,Shirvan,0
9549,3559349790283998,2025-02-28 05:11:20,1384.3,McDonalds,atm,Sheki,0
9550,060458268343,2025-06-08 04:27:29,685.83,Uber,atm,Sumqayit,0
9551,3518156367367264,2025-01-15 17:06:03,286.7,Uber,online,Sheki,0
9552,213151861008195,2025-02-13 09:46:25,3425.42,Uber,atm,Ganja,0
9553,4080024741688659704,2025-02-19 02:10:12,3345.27,Uber,atm,Sheki,0
9554,2720379347224399,2025-02-28 17:02:56,758.88,Starbucks,online,Sumqayit,0
9555,30009761848584,2025-05-20 21:34:08,1978.59,Amazon,online,Ganja,0
9556,341305124711046,2025-06-06 03:35:34,1315.82,McDonalds,online,Sumqayit,0
9557,4255074097680,2025-04-29 21:58:37,922.36,Amazon,pos,Baku,0
9558,341603096807598,2025-05-15 15:36:00,1124.86,Starbucks,online,Sheki,0
9559,2247858343380002,2025-02-21 05:38:04,62.64,Starbucks,online,Shirvan,0
